epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,286.898,1.22428,0.9711,0.00706,0.73436,0.73841,0.79083,0.52587,1.02006,0.87438,0.01112,0.00151688,0.00151688,0.00151688
124,289.111,1.28897,1.0004,0.00722,0.76058,0.71531,0.79069,0.51397,1.04709,0.88956,0.01154,0.00151292,0.00151292,0.00151292
125,291.308,1.27385,0.97963,0.00782,0.77159,0.68212,0.77111,0.52345,0.97683,0.86589,0.01049,0.00150896,0.00150896,0.00150896
126,293.508,1.2843,1.03968,0.00805,0.74733,0.69316,0.7741,0.52189,0.9905,0.97711,0.01066,0.001505,0.001505,0.001505
127,295.853,1.26932,0.94448,0.00689,0.81362,0.70199,0.7959,0.54412,0.99433,0.90931,0.01077,0.00150104,0.00150104,0.00150104
128,298.057,1.29808,0.9958,0.00759,0.82066,0.70199,0.8055,0.56132,0.93375,0.83516,0.01053,0.00149708,0.00149708,0.00149708
129,300.219,1.32223,1.03786,0.00731,0.78652,0.73197,0.81594,0.56581,0.94012,0.91054,0.01022,0.00149312,0.00149312,0.00149312
130,302.461,1.24275,0.98666,0.00738,0.73267,0.74416,0.812,0.55232,0.96641,0.85968,0.01145,0.00148916,0.00148916,0.00148916
131,304.66,1.29548,0.9718,0.00703,0.76538,0.73289,0.80281,0.54124,0.93565,0.87485,0.0106,0.0014852,0.0014852,0.0014852
132,307.009,1.33939,1.00639,0.00735,0.83454,0.73289,0.83104,0.56398,0.96511,0.86811,0.01053,0.00148124,0.00148124,0.00148124
133,309.13,1.26579,0.97527,0.0075,0.77127,0.79691,0.8288,0.58364,0.95394,0.7664,0.01098,0.00147728,0.00147728,0.00147728
134,311.32,1.25469,0.95103,0.00718,0.81219,0.75276,0.83463,0.56845,1.01952,0.75288,0.0118,0.00147332,0.00147332,0.00147332
135,313.492,1.29705,1.02191,0.00774,0.78402,0.7638,0.81603,0.56346,0.92206,0.83452,0.01038,0.00146936,0.00146936,0.00146936
136,315.646,1.24985,0.98632,0.00705,0.83261,0.7247,0.82827,0.55977,0.9644,0.8293,0.01064,0.0014654,0.0014654,0.0014654
137,317.777,1.31533,0.98624,0.00723,0.79083,0.73068,0.80808,0.55742,0.97276,0.8251,0.01079,0.00146144,0.00146144,0.00146144
138,320.11,1.2646,0.96833,0.00742,0.79741,0.67774,0.79895,0.55387,0.92369,0.86861,0.01021,0.00145748,0.00145748,0.00145748
139,322.288,1.3435,1.01437,0.00728,0.76609,0.7013,0.7973,0.5557,0.92947,0.82678,0.00996,0.00145352,0.00145352,0.00145352
140,324.457,1.28555,0.95636,0.00674,0.75937,0.72448,0.80762,0.53911,1.01271,0.86294,0.01077,0.00144956,0.00144956,0.00144956
141,326.563,1.24841,0.98981,0.00763,0.81619,0.72848,0.82205,0.53426,1.04205,0.80819,0.01089,0.0014456,0.0014456,0.0014456
142,328.758,1.22442,0.9731,0.00697,0.8049,0.71037,0.81765,0.55512,0.95507,0.83718,0.01124,0.00144164,0.00144164,0.00144164
143,330.903,1.27197,0.97072,0.0072,0.8296,0.74172,0.83799,0.57464,0.96372,0.84804,0.01078,0.00143768,0.00143768,0.00143768
144,333.062,1.22664,0.96159,0.00727,0.81875,0.69802,0.80558,0.54199,1.07396,0.85704,0.01218,0.00143372,0.00143372,0.00143372
145,335.357,1.31758,1.0317,0.00732,0.74497,0.7638,0.81472,0.55621,0.97539,0.87617,0.01082,0.00142976,0.00142976,0.00142976
146,337.524,1.21981,0.9749,0.00793,0.77142,0.76821,0.81743,0.54861,0.98095,0.82018,0.01062,0.0014258,0.0014258,0.0014258
147,339.688,1.28042,1.0059,0.0078,0.77886,0.75276,0.81966,0.54361,0.96318,0.87561,0.01055,0.00142184,0.00142184,0.00142184
148,341.88,1.23983,0.96667,0.00771,0.79766,0.71965,0.81628,0.56083,0.96294,0.84721,0.01083,0.00141788,0.00141788,0.00141788
